,Season,Sprinkler,Rain,Wet,Slippery
3410,Autumn,0,0,0,0
3411,Winter,0,0,0,0
3412,Spring,1,0,1,0
3413,Spring,1,0,1,1
3414,Autumn,0,1,1,1
3415,Winter,0,0,0,0
3416,Winter,0,0,0,1
3417,Autumn,1,1,1,1
3418,Summer,1,0,1,1
3419,Autumn,0,1,1,1
3420,Summer,0,0,0,0
3421,Winter,0,0,0,0
3422,Spring,0,1,1,1
3423,Autumn,1,1,1,1
3424,Summer,1,0,1,1
3425,Summer,1,1,1,1
3426,Autumn,1,1,1,1
3427,Spring,1,0,1,1
3428,Spring,0,0,0,0
3429,Winter,0,0,0,0
3430,Spring,1,0,1,1
3431,Summer,1,0,1,1
3432,Winter,0,0,0,0
3433,Spring,0,1,1,1
3434,Spring,1,0,1,1
3435,Spring,1,0,1,1
3436,Autumn,0,1,1,1
3437,Spring,1,0,1,1
3438,Winter,0,1,1,1
3439,Spring,0,0,0,0
3440,Spring,0,1,1,1
3441,Winter,0,1,1,1
3442,Summer,1,1,1,1
3443,Winter,0,0,0,0
3444,Summer,1,0,1,0
3445,Autumn,0,1,1,1
3446,Autumn,0,0,0,0
3447,Winter,0,1,1,1
3448,Spring,0,1,1,0
3449,Spring,0,1,1,1
3450,Spring,1,1,1,1
3451,Spring,1,1,1,1
3452,Spring,0,1,1,0
3453,Autumn,0,1,1,1
3454,Spring,1,0,1,1
3455,Summer,1,1,1,1
3456,Spring,1,0,1,1
3457,Winter,0,0,0,0
3458,Summer,0,0,0,0
3459,Winter,0,0,0,0
3460,Autumn,0,0,0,0
3461,Summer,1,0,1,1
3462,Summer,1,0,1,1
3463,Spring,0,0,0,0
3464,Summer,0,0,0,0
3465,Autumn,0,1,1,1
3466,Spring,0,0,0,0
3467,Winter,0,0,0,0
3468,Spring,0,1,1,1
3469,Summer,1,0,1,1
3470,Summer,1,1,1,1
3471,Autumn,1,0,1,1
3472,Autumn,0,1,1,1
3473,Autumn,0,1,1,0
3474,Autumn,0,1,1,1
3475,Autumn,1,1,1,1
3476,Winter,0,0,0,0
3477,Winter,0,0,0,0
3478,Spring,0,0,0,0
3479,Summer,1,0,1,1
3480,Spring,1,1,1,1
3481,Autumn,0,1,1,1
3482,Summer,0,1,1,0
3483,Autumn,0,1,1,1
3484,Autumn,0,0,0,0
3485,Spring,0,1,1,1
3486,Summer,0,1,1,1
3487,Summer,1,0,1,1
3488,Summer,1,0,1,1
3489,Summer,1,0,1,1
3490,Spring,0,1,1,0
3491,Winter,0,0,0,0
3492,Summer,1,0,1,1
3493,Summer,1,0,1,1
3494,Spring,1,0,1,1
3495,Winter,0,0,0,0
3496,Autumn,0,1,1,1
3497,Winter,0,0,0,0
3498,Summer,1,0,1,1
3499,Autumn,0,1,1,1
3500,Winter,0,0,0,0
3501,Winter,0,0,0,0
3502,Summer,1,0,1,1
3503,Autumn,0,1,1,0
3504,Summer,0,0,0,1
3505,Summer,1,0,1,1
3506,Summer,1,0,1,1
3507,Summer,1,1,1,1
3508,Spring,0,0,0,0
3509,Autumn,1,1,1,1
3510,Autumn,0,0,0,0
3511,Summer,1,0,1,1
3512,Autumn,1,0,1,1
3513,Spring,1,1,1,0
3514,Winter,0,1,1,1
3515,Winter,0,0,0,0
3516,Winter,0,0,0,0
3517,Autumn,1,1,1,1
3518,Autumn,0,1,1,1
3519,Spring,0,0,0,0
3520,Spring,1,0,1,1
3521,Winter,0,0,0,0
3522,Autumn,0,0,0,0
3523,Summer,1,1,1,1
3524,Winter,0,1,1,1
3525,Summer,1,0,1,1
3526,Spring,0,1,1,0
3527,Spring,1,1,1,0
3528,Winter,0,0,0,0
3529,Spring,0,0,0,0
3530,Spring,0,0,0,0
3531,Autumn,1,1,1,1
3532,Summer,1,0,1,1
3533,Winter,0,0,0,0
3534,Autumn,0,0,0,1
3535,Spring,0,1,1,1
3536,Spring,0,1,1,1
3537,Spring,1,0,1,1
3538,Winter,0,1,1,0
3539,Summer,1,0,1,1
3540,Autumn,0,0,0,0
3541,Winter,0,0,0,0
3542,Summer,1,0,1,1
3543,Summer,1,0,1,1
3544,Winter,0,1,1,1
3545,Winter,0,1,1,1
3546,Spring,0,0,0,0
3547,Winter,0,1,1,1
3548,Summer,1,1,1,1
3549,Winter,0,0,0,0
3550,Summer,0,0,0,0
3551,Summer,0,1,1,1
3552,Winter,0,0,0,0
3553,Winter,0,0,0,0
3554,Winter,0,0,0,0
3555,Spring,1,1,1,1
3556,Spring,0,1,1,1
3557,Winter,0,0,0,0
3558,Winter,0,0,0,0
3559,Winter,0,0,0,0
3560,Spring,1,0,1,1
3561,Winter,0,1,1,1
3562,Autumn,0,0,0,0
3563,Spring,1,1,1,1
3564,Spring,0,0,0,0
3565,Summer,1,1,1,1
3566,Autumn,1,1,1,1
3567,Spring,0,0,0,0
3568,Summer,1,1,1,1
3569,Spring,0,0,0,0
3570,Summer,1,1,1,1
3571,Autumn,0,0,0,0
3572,Summer,1,0,1,1
3573,Summer,0,1,1,1
3574,Autumn,0,0,0,0
3575,Winter,0,0,0,0
3576,Summer,1,0,1,1
3577,Winter,0,0,0,0
3578,Summer,0,0,0,1
3579,Winter,0,0,0,0
3580,Spring,1,0,1,0
3581,Summer,0,0,0,0
3582,Spring,0,1,1,1
3583,Autumn,0,1,1,1
3584,Summer,0,0,0,0
3585,Spring,0,1,1,1
3586,Summer,0,0,0,0
3587,Spring,0,0,0,1
3588,Winter,0,1,1,1
3589,Spring,1,1,1,1
3590,Winter,0,0,0,0
3591,Autumn,0,1,1,1
3592,Spring,1,1,1,1
3593,Spring,0,1,1,1
3594,Summer,1,1,1,1
3595,Spring,1,0,1,1
3596,Summer,1,1,1,1
3597,Summer,1,0,1,0
3598,Winter,0,0,0,0
3599,Spring,1,0,1,1
3600,Autumn,0,1,1,1
3601,Winter,0,0,0,0
3602,Autumn,0,0,0,0
3603,Summer,1,0,1,0
3604,Summer,1,1,1,1
3605,Spring,1,0,1,0
3606,Autumn,1,1,1,0
3607,Autumn,0,1,1,1
3608,Autumn,0,0,0,0
3609,Winter,0,1,1,1
3610,Winter,0,0,0,0
3611,Winter,0,0,0,0
3612,Summer,1,0,1,1
3613,Winter,0,0,0,0
3614,Winter,0,0,0,0
3615,Summer,1,0,1,1
3616,Spring,1,0,1,1
3617,Autumn,0,1,1,1
3618,Winter,0,1,1,1
3619,Spring,1,1,1,1
3620,Autumn,0,1,1,1
3621,Winter,0,0,0,0
3622,Summer,1,0,1,1
3623,Summer,1,1,1,0
3624,Winter,0,0,0,0
3625,Autumn,1,1,1,1
3626,Summer,1,0,1,1
3627,Summer,1,0,1,1
3628,Summer,0,0,0,1
3629,Autumn,0,1,1,1
3630,Autumn,0,1,1,1
3631,Summer,1,0,1,1
3632,Summer,1,0,1,1
3633,Summer,1,0,1,0
3634,Winter,0,0,0,0
3635,Spring,0,1,1,0
3636,Spring,0,1,1,1
3637,Spring,1,0,1,1
3638,Autumn,0,1,1,1
3639,Winter,0,0,0,0
3640,Autumn,0,0,0,1
3641,Winter,0,0,0,0
3642,Summer,0,0,0,0
3643,Spring,1,1,1,1
3644,Winter,0,0,0,0
3645,Spring,1,1,1,0
3646,Autumn,0,1,1,1
3647,Autumn,0,1,1,0
3648,Summer,1,1,1,1
3649,Winter,0,0,0,1
3650,Summer,1,0,1,1
3651,Summer,1,0,1,1
3652,Summer,1,0,1,1
3653,Winter,0,1,1,1
3654,Summer,0,0,0,0
3655,Summer,1,0,1,1
3656,Summer,1,1,1,1
3657,Summer,1,1,1,1
3658,Summer,1,0,1,1
3659,Spring,1,1,1,1
3660,Summer,1,0,1,1
3661,Summer,1,0,1,1
3662,Spring,0,0,0,0
3663,Spring,0,0,0,0
3664,Autumn,0,1,1,1
3665,Winter,0,0,0,0
3666,Summer,1,0,1,1
3667,Summer,1,0,1,1
3668,Winter,0,0,0,0
3669,Winter,0,0,0,0
3670,Summer,1,0,1,0
3671,Spring,0,0,0,0
3672,Winter,0,0,0,0
3673,Winter,0,0,0,0
3674,Summer,1,0,1,1
3675,Autumn,0,1,1,1
3676,Autumn,1,0,1,1
3677,Spring,0,1,1,1
3678,Spring,0,1,1,1
3679,Spring,1,0,1,1
3680,Spring,0,0,0,1
3681,Spring,1,1,1,1
3682,Winter,0,0,0,0
3683,Spring,0,0,0,0
3684,Autumn,0,1,1,1
3685,Winter,0,0,0,1
3686,Autumn,1,1,1,1
3687,Spring,1,1,1,1
3688,Winter,0,0,0,0
3689,Winter,0,0,0,0
3690,Spring,0,0,0,0
3691,Winter,0,0,0,0
3692,Summer,1,0,1,1
3693,Spring,1,0,1,1
3694,Autumn,1,1,1,1
3695,Winter,0,0,0,0
3696,Autumn,1,1,1,1
3697,Autumn,1,1,1,1
3698,Winter,0,1,1,0
3699,Autumn,0,1,1,1
3700,Winter,0,1,1,1
3701,Winter,0,0,0,1
3702,Spring,0,0,0,0
3703,Summer,1,0,1,1
3704,Spring,1,1,1,1
3705,Summer,1,0,1,1
3706,Summer,1,1,1,0
3707,Winter,0,0,0,1
3708,Autumn,0,0,0,0
3709,Summer,0,0,0,0
3710,Spring,1,0,1,1
3711,Spring,0,1,1,1
3712,Autumn,1,1,1,1
3713,Autumn,0,1,1,0
3714,Winter,0,0,0,0
3715,Spring,0,0,0,0
3716,Spring,0,1,1,1
3717,Winter,0,0,0,0
3718,Summer,0,1,1,1
3719,Winter,0,0,0,0
3720,Winter,0,0,0,0
3721,Autumn,1,1,1,1
3722,Summer,0,0,0,0
3723,Winter,0,1,1,1
3724,Autumn,0,1,1,1
3725,Spring,0,0,0,0
3726,Spring,0,1,1,1
3727,Winter,0,0,0,0
3728,Winter,0,1,1,1
3729,Winter,0,1,1,1
3730,Winter,0,0,0,0
3731,Summer,1,1,1,1
3732,Summer,1,0,1,1
3733,Spring,1,0,1,1
3734,Spring,0,1,1,0
3735,Autumn,0,1,1,1
3736,Spring,0,0,0,1
3737,Autumn,1,1,1,1
3738,Summer,0,0,0,0
3739,Winter,0,0,0,1
3740,Spring,0,0,0,0
3741,Spring,0,1,1,1
3742,Summer,1,0,1,1
3743,Winter,0,0,0,1
3744,Winter,0,0,0,1
3745,Winter,0,1,1,1
3746,Autumn,1,1,1,1
3747,Spring,0,1,1,1
3748,Winter,0,0,0,0
3749,Summer,0,0,0,0
3750,Autumn,0,1,1,1
3751,Winter,0,1,1,1
3752,Winter,0,0,0,0
3753,Spring,1,1,1,1
3754,Autumn,0,1,1,1
3755,Autumn,0,0,0,0
3756,Winter,0,0,0,0
3757,Summer,0,0,0,0
3758,Autumn,0,1,1,1
3759,Autumn,1,1,1,1
3760,Winter,0,0,0,0
3761,Winter,0,0,0,1
3762,Autumn,0,1,1,1
3763,Summer,0,0,0,0
3764,Spring,0,1,1,1
3765,Autumn,0,1,1,1
3766,Spring,1,1,1,1
3767,Autumn,0,1,1,1
3768,Autumn,0,1,1,1
3769,Autumn,1,1,1,1
3770,Winter,0,1,1,1
3771,Spring,0,0,0,0
3772,Spring,0,0,0,0
3773,Winter,0,0,0,0
3774,Autumn,1,1,1,1
3775,Autumn,1,1,1,0
3776,Summer,0,0,0,1
3777,Spring,0,0,0,0
3778,Spring,1,1,1,1
3779,Winter,0,0,0,0
3780,Summer,1,0,1,1
3781,Summer,1,1,1,1
3782,Winter,0,1,1,1
3783,Spring,1,0,1,1
3784,Autumn,1,0,1,1
3785,Autumn,0,1,1,1
3786,Winter,0,1,1,1
3787,Summer,0,0,0,0
3788,Autumn,0,0,0,0
3789,Summer,1,0,1,1
3790,Summer,1,0,1,1
3791,Autumn,0,1,1,1
3792,Winter,0,0,0,0
3793,Winter,0,0,0,1
3794,Summer,0,0,0,0
3795,Autumn,0,0,0,0
3796,Summer,1,0,1,1
3797,Spring,0,0,0,0
3798,Autumn,0,1,1,1
3799,Winter,0,0,0,0
3800,Summer,1,0,1,1
3801,Autumn,0,0,0,0
3802,Winter,0,0,0,0
3803,Winter,0,1,1,1
3804,Summer,1,0,1,1
3805,Summer,1,0,1,1
3806,Autumn,1,1,1,1
3807,Spring,0,1,1,1
3808,Winter,0,0,0,0
3809,Winter,0,1,1,1
3810,Winter,0,0,0,0
3811,Summer,1,0,1,1
3812,Autumn,1,1,1,1
3813,Summer,1,1,1,1
3814,Winter,0,1,1,0
3815,Winter,0,1,1,1
3816,Autumn,0,0,0,0
3817,Summer,0,0,0,0
3818,Summer,1,0,1,1
3819,Spring,0,0,0,1
3820,Winter,0,0,0,0
3821,Autumn,0,1,1,0
3822,Summer,1,0,1,1
3823,Summer,1,1,1,1
3824,Autumn,0,0,0,0
3825,Spring,0,1,1,1
3826,Winter,0,0,0,0
3827,Summer,1,0,1,1
3828,Spring,0,0,0,0
3829,Winter,0,0,0,0
3830,Autumn,0,1,1,1
3831,Summer,1,0,1,1
3832,Summer,1,0,1,1
3833,Spring,0,1,1,1
3834,Autumn,0,1,1,1
3835,Winter,0,0,0,0
3836,Spring,0,0,0,0
3837,Winter,0,0,0,0
3838,Winter,0,0,0,0
3839,Summer,1,0,1,1
3840,Winter,0,0,0,0
3841,Autumn,1,1,1,1
3842,Summer,1,1,1,1
3843,Winter,0,0,0,0
3844,Spring,0,0,0,0
3845,Summer,0,0,0,0
3846,Autumn,0,1,1,1
3847,Autumn,0,0,0,0
3848,Winter,0,1,1,0
3849,Spring,0,1,1,1
3850,Autumn,0,0,0,0
3851,Autumn,0,0,0,1
3852,Summer,1,0,1,1
3853,Autumn,1,1,1,1
3854,Summer,0,0,0,0
3855,Summer,1,0,1,1
3856,Summer,1,1,1,1
3857,Winter,0,1,1,1
3858,Autumn,0,0,0,1
3859,Winter,0,0,0,0
3860,Autumn,0,1,1,1
3861,Summer,1,0,1,1
3862,Autumn,0,0,0,0
3863,Summer,0,0,0,0
3864,Summer,1,0,1,1
3865,Spring,0,0,0,0
3866,Spring,0,0,0,0
3867,Winter,0,0,0,0
3868,Spring,0,1,1,1
3869,Winter,0,0,0,0
3870,Summer,1,0,1,1
3871,Spring,0,1,1,1
3872,Winter,0,0,0,0
3873,Summer,1,1,1,1
3874,Summer,0,0,0,0
3875,Spring,1,0,1,1
3876,Summer,1,0,1,1
3877,Autumn,0,0,0,0
3878,Autumn,0,1,1,1
3879,Autumn,0,0,0,0
3880,Autumn,0,0,0,0
3881,Spring,1,1,1,1
3882,Winter,0,0,0,0
3883,Summer,1,0,1,1
3884,Winter,0,1,1,1
3885,Spring,1,0,1,1
3886,Summer,1,0,1,1
3887,Autumn,0,1,1,1
3888,Spring,1,0,1,1
3889,Autumn,0,1,1,1
3890,Summer,1,0,1,1
3891,Autumn,1,1,1,1
3892,Spring,0,1,1,1
3893,Summer,0,0,0,0
3894,Autumn,0,0,0,0
3895,Autumn,0,1,1,1
3896,Winter,0,0,0,0
3897,Autumn,0,1,1,1
3898,Spring,0,1,1,1
3899,Summer,1,0,1,1
3900,Summer,1,0,1,1
3901,Winter,0,0,0,0
3902,Spring,0,1,1,1
3903,Autumn,0,1,1,1
3904,Spring,1,1,1,1
3905,Summer,0,0,0,0
3906,Winter,0,0,0,0
3907,Spring,0,0,0,0
3908,Spring,0,1,1,1
3909,Spring,0,0,0,0
3910,Spring,1,1,1,0
3911,Winter,0,0,0,0
3912,Spring,0,1,1,1
3913,Summer,1,0,1,1
3914,Winter,0,0,0,0
3915,Winter,0,0,0,0
3916,Spring,1,1,1,1
3917,Autumn,0,1,1,1
3918,Winter,0,1,1,1
3919,Spring,0,0,0,0
3920,Winter,0,1,1,1
3921,Winter,0,0,0,1
3922,Winter,0,0,0,0
3923,Spring,1,0,1,1
3924,Summer,0,1,1,1
3925,Spring,1,1,1,1
3926,Winter,0,0,0,0
3927,Summer,1,0,1,1
3928,Winter,0,0,0,0
3929,Winter,0,0,0,0
3930,Winter,0,0,0,0
3931,Autumn,0,1,1,1
3932,Summer,1,0,1,1
3933,Summer,1,0,1,1
3934,Spring,1,1,1,1
3935,Spring,1,0,1,1
3936,Winter,0,0,0,0
3937,Spring,1,0,1,1
3938,Winter,0,0,0,1
3939,Spring,0,0,0,1
3940,Autumn,0,1,1,1
3941,Spring,1,1,1,1
3942,Spring,1,1,1,1
3943,Winter,0,1,1,1
3944,Autumn,1,1,1,1
3945,Summer,1,0,1,0
3946,Winter,0,1,1,1
3947,Autumn,1,1,1,0
3948,Spring,1,1,1,1
3949,Winter,0,1,1,1
3950,Winter,0,0,0,0
3951,Summer,1,0,1,0
3952,Spring,0,1,1,1
3953,Winter,0,1,1,1
3954,Winter,0,0,0,0
3955,Summer,0,1,1,1
3956,Winter,0,0,0,0
3957,Winter,0,0,0,0
3958,Autumn,0,1,1,1
3959,Autumn,0,1,1,1
3960,Winter,0,0,0,0
3961,Autumn,1,1,1,1
3962,Summer,1,0,1,1
3963,Winter,0,0,0,0
3964,Autumn,0,1,1,1
3965,Spring,0,0,0,0
3966,Spring,0,0,0,0
3967,Autumn,0,1,1,1
3968,Spring,0,0,0,0
3969,Winter,0,0,0,0
3970,Autumn,1,1,1,1
3971,Winter,0,1,1,1
3972,Spring,1,0,1,1
3973,Summer,1,0,1,1
3974,Summer,1,0,1,1
3975,Spring,0,0,0,1
3976,Summer,0,0,0,0
3977,Autumn,0,1,1,1
3978,Winter,0,1,1,1
3979,Spring,0,0,0,0
3980,Autumn,0,0,0,0
3981,Spring,0,1,1,1
3982,Autumn,1,1,1,1
3983,Winter,0,0,0,0
3984,Summer,0,0,0,0
3985,Autumn,0,0,0,0
3986,Winter,0,0,0,1
3987,Autumn,1,1,1,1
3988,Winter,0,0,0,0
3989,Spring,0,0,0,1
3990,Autumn,0,1,1,1
3991,Autumn,1,0,1,1
3992,Autumn,0,0,0,0
3993,Spring,1,0,1,1
3994,Summer,1,1,1,1
3995,Winter,0,1,1,0
3996,Winter,0,0,0,0
3997,Autumn,0,1,1,1
3998,Autumn,0,1,1,1
3999,Summer,1,1,1,1
4000,Winter,0,1,1,1
4001,Summer,1,0,1,0
4002,Summer,1,0,1,1
4003,Summer,0,0,0,0
4004,Spring,0,1,1,1
4005,Spring,0,1,1,1
4006,Winter,0,0,0,0
4007,Winter,0,1,1,1
4008,Summer,1,0,1,1
4009,Winter,0,0,0,0
4010,Spring,0,1,1,1
4011,Winter,0,0,0,0
4012,Spring,0,1,1,1
4013,Winter,0,1,1,1
4014,Spring,1,0,1,1
4015,Summer,1,0,1,1
4016,Spring,0,1,1,1
4017,Winter,0,0,0,0
4018,Winter,0,1,1,1
4019,Autumn,0,0,0,0
4020,Summer,1,0,1,1
4021,Spring,1,1,1,1
4022,Summer,1,0,1,1
4023,Autumn,0,1,1,1
4024,Winter,0,0,0,0
4025,Spring,0,0,0,1
4026,Autumn,0,1,1,0
4027,Winter,0,0,0,0
4028,Summer,1,0,1,1
4029,Summer,1,1,1,1
4030,Autumn,0,1,1,1
4031,Winter,0,1,1,1
4032,Summer,0,1,1,1
4033,Spring,0,1,1,0
4034,Spring,0,1,1,0
4035,Spring,0,0,0,0
4036,Spring,0,1,1,1
4037,Autumn,1,1,1,1
4038,Spring,0,0,0,0
4039,Autumn,1,1,1,1
4040,Summer,1,0,1,1
4041,Summer,1,0,1,1
4042,Autumn,1,0,1,1
4043,Summer,0,0,0,1
4044,Winter,0,0,0,1
4045,Autumn,0,1,1,1
4046,Winter,0,1,1,0
4047,Winter,0,0,0,0
4048,Autumn,0,1,1,1
4049,Spring,0,1,1,1
4050,Autumn,0,1,1,1
4051,Spring,0,0,0,0
4052,Spring,0,1,1,1
4053,Spring,0,1,1,1
4054,Autumn,0,1,1,1
4055,Autumn,0,1,1,1
4056,Winter,0,0,0,0
4057,Winter,0,0,0,0
4058,Autumn,0,0,0,0
4059,Winter,0,0,0,0
4060,Spring,1,1,1,0
4061,Summer,1,0,1,0
4062,Autumn,1,1,1,1
4063,Winter,0,1,1,1
4064,Spring,1,1,1,1
4065,Winter,0,1,1,1
4066,Winter,0,0,0,0
4067,Winter,0,0,0,0
4068,Summer,1,0,1,1
4069,Summer,1,0,1,1
4070,Autumn,0,1,1,1
4071,Autumn,0,1,1,1
4072,Winter,0,0,0,0
4073,Summer,1,1,1,0
4074,Winter,0,0,0,0
4075,Winter,0,1,1,1
4076,Spring,0,0,0,0
4077,Summer,1,0,1,1
4078,Winter,0,1,1,1
4079,Summer,0,0,0,0
4080,Summer,1,1,1,1
4081,Winter,0,0,0,0
4082,Spring,1,1,1,0
4083,Summer,0,0,0,0
4084,Spring,1,1,1,1
4085,Autumn,0,1,1,0
4086,Winter,0,0,0,0
4087,Spring,0,0,0,0
4088,Autumn,1,1,1,1
4089,Autumn,0,1,1,1
4090,Summer,1,0,1,1
4091,Winter,0,0,0,0
4092,Winter,0,0,0,1
4093,Winter,0,0,0,1
4094,Autumn,0,1,1,1
4095,Autumn,0,1,1,1
4096,Summer,1,0,1,1
4097,Summer,1,0,1,1
4098,Autumn,0,1,1,1
4099,Autumn,0,0,0,0
4100,Autumn,1,1,1,1
4101,Summer,1,1,1,1
4102,Summer,0,0,0,0
4103,Summer,1,0,1,1
4104,Summer,0,0,0,0
4105,Winter,0,1,1,1
4106,Spring,0,0,0,0
4107,Autumn,0,0,0,1
4108,Autumn,0,1,1,1
4109,Winter,0,0,0,0
4110,Summer,1,0,1,1
4111,Autumn,1,1,1,1
4112,Winter,0,0,0,0
4113,Summer,1,0,1,1
4114,Spring,0,0,0,0
4115,Winter,0,0,0,0
4116,Summer,1,0,1,1
4117,Summer,1,0,1,1
4118,Winter,0,0,0,0
4119,Summer,1,0,1,1
4120,Spring,1,1,1,1
4121,Spring,1,1,1,1
4122,Summer,1,0,1,1
4123,Winter,0,1,1,1
4124,Spring,0,0,0,0
4125,Autumn,0,1,1,1
4126,Winter,0,0,0,0
4127,Winter,0,0,0,0
4128,Autumn,0,1,1,1
4129,Winter,0,0,0,0
4130,Spring,0,0,0,0
4131,Spring,1,1,1,1
4132,Spring,1,1,1,1
4133,Summer,1,0,1,1
4134,Summer,1,0,1,1
4135,Spring,0,0,0,0
4136,Summer,0,0,0,0
4137,Autumn,1,0,1,0
4138,Spring,0,0,0,0
4139,Autumn,0,1,1,1
4140,Autumn,0,0,0,0
4141,Summer,1,1,1,1
4142,Summer,0,0,0,0
4143,Autumn,0,1,1,1
4144,Summer,1,0,1,1
4145,Winter,0,0,0,0
4146,Spring,0,0,0,0
4147,Summer,1,0,1,1
4148,Autumn,0,1,1,1
4149,Summer,0,0,0,0
4150,Summer,1,0,1,1
4151,Summer,0,0,0,0
4152,Winter,0,0,0,0
4153,Summer,1,0,1,0
4154,Summer,1,0,1,1
4155,Winter,0,0,0,0
4156,Summer,1,0,1,1
4157,Summer,0,0,0,0
4158,Spring,0,1,1,1
4159,Summer,1,0,1,1
4160,Autumn,0,1,1,1
4161,Autumn,1,1,1,1
4162,Spring,0,1,1,1
4163,Spring,1,0,1,1
4164,Winter,0,0,0,0
4165,Spring,0,1,1,1
4166,Winter,0,0,0,0
4167,Autumn,0,0,0,1
4168,Summer,1,1,1,1
4169,Autumn,0,1,1,1
4170,Autumn,0,0,0,1
4171,Autumn,1,0,1,1
4172,Winter,0,0,0,1
4173,Autumn,0,1,1,1
4174,Winter,0,0,0,0
4175,Summer,1,0,1,1
4176,Winter,0,0,0,0
4177,Winter,0,0,0,0
4178,Spring,1,0,1,1
4179,Autumn,0,1,1,0
4180,Spring,1,1,1,1
4181,Summer,0,0,0,0
4182,Summer,1,0,1,1
4183,Spring,0,1,1,1
4184,Winter,0,0,0,0
4185,Winter,0,0,0,0
4186,Autumn,0,0,0,0
4187,Summer,0,0,0,0
4188,Winter,0,0,0,0
4189,Autumn,1,0,1,1
4190,Spring,0,1,1,1
4191,Winter,0,0,0,1
4192,Winter,0,0,0,0
4193,Spring,0,0,0,0
4194,Spring,0,1,1,1
4195,Spring,0,0,0,0
4196,Summer,0,0,0,0
4197,Winter,0,0,0,0
4198,Summer,1,0,1,1
4199,Winter,0,0,0,0
4200,Summer,1,0,1,1
4201,Autumn,0,0,0,0
4202,Winter,0,0,0,0
4203,Autumn,1,1,1,1
4204,Spring,1,0,1,1
4205,Spring,0,0,0,0
4206,Summer,0,1,1,0
4207,Autumn,0,1,1,1
4208,Winter,0,0,0,0
4209,Winter,0,0,0,0
4210,Summer,1,0,1,1
4211,Spring,0,1,1,1
4212,Autumn,0,1,1,1
4213,Autumn,0,1,1,1
4214,Autumn,0,1,1,1
4215,Autumn,1,1,1,1
4216,Spring,0,1,1,1
4217,Winter,0,0,0,0
4218,Autumn,0,0,0,0
4219,Autumn,0,1,1,1
4220,Winter,0,1,1,1
4221,Autumn,0,1,1,1
4222,Autumn,1,0,1,1
4223,Summer,1,0,1,1
4224,Winter,0,0,0,0
4225,Spring,0,0,0,0
4226,Spring,0,0,0,0
4227,Autumn,1,1,1,1
4228,Autumn,0,1,1,1
4229,Autumn,0,1,1,0
4230,Spring,0,0,0,0
4231,Autumn,0,1,1,1
4232,Spring,0,1,1,0
4233,Spring,1,1,1,1
4234,Autumn,1,1,1,1
4235,Spring,1,1,1,1
4236,Spring,0,0,0,0
4237,Winter,0,1,1,1
4238,Summer,1,0,1,1
4239,Autumn,0,1,1,1
4240,Winter,0,0,0,0
4241,Winter,0,1,1,1
4242,Winter,0,1,1,1
4243,Winter,0,0,0,0
4244,Winter,0,1,1,1
4245,Summer,1,0,1,1
4246,Summer,0,1,1,1
4247,Autumn,1,1,1,1
4248,Winter,0,0,0,0
4249,Winter,0,0,0,0
4250,Autumn,0,1,1,1
4251,Summer,1,1,1,1
4252,Spring,1,0,1,1
4253,Spring,0,0,0,0
4254,Summer,0,0,0,0
4255,Winter,0,0,0,0
4256,Autumn,0,1,1,0
4257,Summer,0,0,0,0
4258,Summer,1,0,1,1
4259,Spring,0,1,1,0
4260,Autumn,0,1,1,0
4261,Winter,0,0,0,0
4262,Autumn,0,0,0,0
4263,Winter,0,0,0,0
4264,Winter,0,0,0,0
4265,Summer,0,0,0,0
4266,Winter,0,0,0,0
4267,Winter,0,0,0,0
4268,Spring,0,0,0,0
4269,Winter,0,0,0,0
4270,Winter,0,0,0,0
4271,Winter,0,1,1,1
4272,Winter,0,0,0,0
4273,Spring,1,1,1,0
4274,Summer,0,0,0,1
4275,Summer,1,0,1,0
4276,Spring,0,0,0,0
4277,Winter,0,1,1,1
4278,Spring,1,0,1,1
4279,Summer,1,0,1,1
4280,Spring,1,0,1,1
4281,Summer,1,0,1,1
4282,Autumn,0,1,1,1
4283,Winter,0,0,0,0
4284,Spring,1,1,1,1
4285,Summer,1,0,1,1
4286,Winter,0,1,1,1
4287,Winter,0,0,0,0
4288,Spring,1,0,1,1
4289,Winter,0,0,0,0
4290,Winter,0,1,1,1
4291,Winter,0,0,0,1
4292,Spring,0,0,0,0
4293,Autumn,0,1,1,1
4294,Autumn,1,0,1,1
4295,Summer,0,1,1,1
4296,Autumn,0,1,1,1
4297,Winter,0,0,0,0
4298,Winter,0,1,1,1
4299,Winter,0,0,0,0
4300,Spring,0,1,1,1
4301,Spring,1,0,1,1
4302,Winter,0,0,0,0
4303,Winter,0,0,0,0
4304,Spring,1,0,1,1
4305,Autumn,0,1,1,1
4306,Autumn,1,0,1,1
4307,Autumn,1,1,1,1
4308,Autumn,0,0,0,0
4309,Autumn,1,1,1,1
4310,Autumn,0,1,1,1
4311,Autumn,0,1,1,1
4312,Summer,1,0,1,0
4313,Spring,0,0,0,0
4314,Winter,0,0,0,0
4315,Summer,1,1,1,1
4316,Winter,0,0,0,0
4317,Summer,1,0,1,1
4318,Spring,0,1,1,1
4319,Summer,1,0,1,0
4320,Winter,0,0,0,0
4321,Spring,1,1,1,1
4322,Spring,1,1,1,0
4323,Spring,1,0,1,1
4324,Autumn,0,1,1,1
4325,Winter,0,1,1,1
4326,Autumn,0,0,0,0
